,Index,GEOID,Seed1,Seed2,Seed3
4635,1023,370022,3,19,31
4636,1024,370024,3,19,31
4637,1025,370025,3,19,31
4638,1026,370027,3,19,31
4639,1027,370028,3,19,31
4640,1028,370029,3,19,31
4641,1029,37002A,3,19,31
4642,1030,37002B,3,19,31
4643,1031,37002C,3,19,31
4644,1032,37002D,3,19,31
4645,1033,370030,3,19,31
4646,1034,37003A,3,19,31
4647,1035,37003B,3,19,31
4648,1036,37004A,3,19,31
4649,1037,37004B,3,19,31
4650,1038,37004C,3,19,31
4651,1039,37004D,3,19,31
4652,1040,37004E,3,19,31
4653,1041,37005A,3,19,31
4654,1042,37005B,3,19,31
4655,1043,37005C,3,19,31
4656,1044,37006A,3,19,31
4657,1045,37006B,3,19,31
4658,1046,37008A,3,19,31
4659,1047,37008B,3,19,31
4660,1048,37008C,3,19,31
4661,7184,397004C,3,26,2
4662,5536,2310318,3,26,2
4663,5537,2310319,3,26,2
4664,5538,2310320,3,26,2
4665,5539,2310321,3,26,2
4666,7168,3970001,3,26,12
4667,7169,3970002,3,27,2
4668,7170,3970003,3,27,2
4669,7171,3970004,3,27,2
4670,7172,397001A,3,26,12
4671,7173,397001B,3,27,2
4672,7174,397001C,3,27,12
4673,3330,1470001,3,26,2
4674,3331,1470002,3,26,2
4675,3332,1470003,3,26,2
4676,3333,1470004,3,26,2
4677,3334,1470005,3,26,2
4678,3335,1470006,3,26,2
4679,3336,1470007,3,26,2
4680,3337,1470009,3,26,2
4681,3338,1470010,3,26,9
4682,3339,1470011,3,26,2
4683,3340,1470012,3,26,2
4684,3341,1470013,3,26,2
4685,3342,1470015,3,26,2
4686,3343,1470016,3,26,2
4687,3344,1470018,3,26,2
4688,3345,1470019,3,26,2
4689,7177,397002C,3,26,23
4690,7178,397003A,3,26,23
4691,7179,397003B,3,26,2
4692,7180,397003C,3,26,23
4693,7181,397003D,3,26,2
4694,7182,397004A,3,27,2
4695,7183,397004B,3,27,2
4696,5442,2230001,3,26,2
4697,5443,2230002,3,26,2
4698,5444,2230003,3,26,2
4699,5445,2230004,3,26,2
4700,5446,2230005,3,26,2
4701,5447,2230008,3,26,2
4702,5448,2230011,3,26,2
4703,5449,2230012,3,26,2
4704,5450,2230013,3,26,2
4705,5451,2230014,3,26,2
4706,5452,2230016,3,26,2
4707,5453,2230017,3,26,2
4708,5454,223001A,3,26,2
4709,5455,2230020,3,26,2
4710,5456,2230023,3,26,2
4711,5457,2230024,3,26,2
4712,5458,2230025,3,26,2
4713,5459,223002A,3,26,2
4714,5460,2230036,3,26,2
4715,5461,223003A,3,26,2
4716,5462,223004A,3,26,2
4717,5519,2310101,3,26,2
4718,5520,2310102,3,26,2
4719,5521,2310103,3,26,2
4720,5522,2310104,3,26,2
4721,5523,2310105,3,26,2
4722,5524,2310106,3,26,2
4723,5525,2310107,3,26,2
4724,5526,2310108,3,26,2
4725,5527,2310109,3,26,2
4726,5528,2310210,3,26,2
4727,5529,2310211,3,26,2
4728,5530,2310212,3,26,2
4729,5531,2310213,3,26,2
4730,1436,631001,3,19,2
4731,1437,632002,3,19,2
4732,1438,633003,3,19,2
4733,1439,634004,3,19,2
4734,5532,2310214,3,26,2
4735,5533,2310215,3,26,2
4736,5534,2310216,3,26,2
4737,5535,2310217,3,26,2
4738,5540,2310322,3,26,2
4739,5541,2310323,3,26,2
4740,5542,2310324,3,26,2
4741,5543,2310325,3,26,2
4742,5544,2310426,3,26,2
4743,5545,2310427,3,26,2
4744,5546,2310428,3,26,2
4745,5547,2310429,3,26,2
4746,5548,2310430,3,26,2
4747,5549,2310431,3,26,2
4748,5550,2310432,3,26,2
4749,5551,2310433,3,26,2
4750,5552,2310434,3,26,2
4751,1448,670001,3,19,31
4752,1449,670002,3,19,31
4753,1450,670004,3,19,31
4754,1451,670005,3,19,31
4755,1452,670006,3,19,2
4756,1453,670007,3,19,31
4757,1454,670009,3,19,31
4758,1455,670011,3,19,31
4759,1456,670012,3,19,31
4760,1457,670014,3,19,31
4761,1458,670015,3,19,31
4762,1459,670016,3,19,31
4763,1460,670017,3,19,31
4764,1461,670018,3,19,31
4765,1462,670019,3,19,31
4766,1463,670021,3,19,31
4767,1464,67013T,3,19,31
4768,1465,67020E,3,19,31
4769,3555,1590101,3,19,2
4770,3556,1590102,3,19,2
4771,3557,1590201,3,19,2
4772,3558,1590202,3,19,2
4773,3559,1590301,3,26,2
4774,3560,1590302,3,26,2
4775,3561,1590401,3,26,2
4776,3562,1590402,3,26,2
4777,1558,850011,3,26,2
4778,1560,850013,3,27,20
4779,1564,850017,3,27,9
4780,1565,850018,3,27,20
4781,1567,850020,3,27,9
4782,1569,850022,3,27,9
4783,1576,850029,3,27,20
4784,1580,850033,3,27,2
4785,1582,850035,3,27,2
4786,1584,850037,3,27,2
4787,1589,850042,3,27,2
4788,1640,850093,3,27,9
4789,3742,1810101,3,27,9
4790,3743,1810102,3,27,9
4791,3744,1810103,3,27,9
4792,3745,1810104,3,27,9
4793,3746,1810105,3,27,9
4794,3747,1810106,3,27,9
4795,3748,1810107,3,26,9
4796,3749,1810108A,3,27,9
4797,3750,1810108B,3,27,9
4798,1703,850154,3,27,9
4799,3751,1810201,3,27,9
4800,3752,1810202,3,27,9
4801,3753,1810203,3,27,9
4802,3754,1810204,3,27,9
4803,3755,1810205A,3,27,9
4804,1709,850160,3,27,9
4805,1710,850161,3,27,9
4806,1711,850162,3,27,9
4807,3756,1810205B,3,27,9
4808,3757,1810206,3,27,9
4809,3758,1810207,3,26,9
4810,3759,1810208,3,26,9
4811,3760,1810209,3,26,9
4812,3761,1810210,3,26,2
4813,3762,1810301,3,27,9
4814,3763,1810302,3,27,9
4815,3764,1810303,3,27,9
4816,3765,1810304,3,27,9
4817,3766,1810305,3,27,9
4818,3767,1810306,3,27,9
4819,3768,1810307,3,27,9
4820,3769,1810308,3,27,9
4821,3770,1810309,3,27,9
4822,3771,1810401,3,27,9
4823,3772,1810402,3,27,9
4824,1729,850180,3,27,9
4825,1730,850181,3,27,9
4826,3773,1810403,3,27,9
4827,3774,1810404,3,27,9
4828,3775,1810405,3,27,9
4829,3776,1810406,3,27,9
4830,3777,1810407,3,27,9
4831,3778,1810408A,3,27,9
4832,3779,1810408B,3,27,9
4833,3780,1810409,3,27,9
4834,1739,850190,3,27,2
4835,1741,850192,3,27,2
4836,1749,850200,3,27,2
4837,1751,850202,3,27,9
4838,5916,277001B,3,19,2
4839,5917,277001C,3,19,2
4840,5918,277001D,3,19,2
4841,5919,277001E,3,19,2
4842,5920,277001F,3,19,2
4843,5921,277001G,3,19,2
4844,5922,277001H,3,19,2
4845,5923,277001I,3,19,2
4846,5924,277002D,3,26,2
4847,5925,277002E,3,19,2
4848,5926,277002F,3,26,2
4849,5927,277002G,3,26,2
4850,5928,277003D,3,26,2
4851,5929,277003E,3,26,2
4852,5930,277003F,3,26,2
4853,5931,277003G,3,26,2
4854,5932,277003I,3,26,2
4855,5933,277004B,3,26,2
4856,5934,277004C,3,19,2
4857,5935,277004D,3,19,2
4858,5936,277004E,3,19,2
4859,5937,277004F,3,19,2
4860,5938,277004G,3,19,2
4861,5939,2771A3B,3,19,2
4862,5940,2771A5A,3,19,2
4863,5941,2771E7C,3,19,2
4864,5942,2772A1A,3,19,2
4865,5943,2772B2A,3,19,2
4866,5944,2772C3A,3,26,2
4867,5945,2773C7G,3,19,2
4868,5946,2773H3C,3,26,2
4869,5947,2774A6E,3,19,2
4870,5699,2450095,13,10,8
4871,5702,2450098,13,10,8
4872,1049,390001,13,6,21
4873,1050,390002,13,6,21
4874,5704,2450100,13,10,8
4875,1052,390004,13,6,21
4876,1053,390005,13,6,21
4877,1054,390006,13,6,21
4878,1055,390007,13,6,21
4879,1056,390008,13,6,21
4880,1057,390009,13,6,21
4881,1058,390010,13,6,21
4882,5705,2450101,13,10,8
4883,5706,2450102,13,10,8
4884,1062,390014,13,6,13
4885,1063,390015,13,6,21
4886,1065,390017,13,6,21
4887,1066,390019,13,6,21
4888,1067,390020,13,6,21
4889,1068,390021,13,6,21
4890,1069,390022,13,6,21
4891,1070,390023,13,6,21
4892,1071,390024,13,6,21
4893,1072,390025,13,6,21
4894,5707,2450103,13,10,8
4895,5708,2450104,13,10,8
4896,5709,2450105,13,10,8
4897,1077,390030,13,6,21
4898,1078,390031,13,6,21
4899,1079,390032,13,6,21
4900,1080,390033,13,6,21
4901,5710,2450106,13,10,8
4902,1082,390035,13,6,21
4903,1084,390038,13,6,21
4904,5711,2450107,13,10,8
4905,1087,390042,13,6,21
4906,1088,390043,13,6,21
4907,1090,390045,13,6,21
4908,5712,2450108,13,10,8
4909,1093,390048,13,6,21
4910,1094,390049,13,6,21
4911,5713,2450109,13,10,8
4912,1100,390055,13,6,21
4913,1101,390056,13,6,21
4914,1102,390057,13,6,21
4915,1108,390063,13,14,21
4916,1486,710013,13,10,8
4917,5605,2450001,13,10,8
4918,5606,2450002,13,10,8
4919,5607,2450003,13,10,8
4920,5608,2450004,13,10,8
4921,5609,2450005,13,10,8
4922,5610,2450006,13,10,8
4923,5611,2450007,13,10,8
4924,5612,2450008,13,10,8
4925,5613,2450009,13,10,8
4926,5614,2450010,13,10,8
4927,5615,2450011,13,10,8
4928,5616,2450012,13,10,8
4929,5617,2450013,13,10,8
4930,5618,2450014,13,10,8
4931,5619,2450015,13,10,8
4932,5620,2450016,13,10,8
4933,5621,2450017,13,10,8
4934,5622,2450018,13,10,8
4935,5623,2450019,13,10,8
4936,5624,2450020,13,10,8
4937,5625,2450021,13,10,8
4938,5626,2450022,13,10,8
4939,5627,2450023,13,10,8
4940,5628,2450024,13,10,8
4941,5629,2450025,13,10,8
4942,5630,2450026,13,10,8
4943,5631,2450027,13,10,8
4944,5632,2450028,13,10,8
4945,5633,2450029,13,10,8
4946,5634,2450030,13,10,8
4947,5635,2450031,13,10,8
4948,5636,2450032,13,10,8
4949,5637,2450033,13,10,8
4950,5638,2450034,13,10,8
4951,5639,2450035,13,10,8
4952,5640,2450036,13,10,8
4953,5641,2450037,13,10,8
4954,5642,2450038,13,10,8
4955,5643,2450039,13,10,8
4956,3596,1670103,13,10,8
4957,3597,1670104,13,6,8
4958,3598,1670105,13,6,8
4959,3599,1670142,13,6,8
4960,3600,1670144,13,6,8
4961,3601,1670146,13,6,8
4962,3602,1670148,13,6,8
4963,3603,1670150,13,6,8
4964,3604,1670151,13,6,8
4965,3605,1670152,13,6,8
4966,3606,1670159,13,6,8
4967,3607,1670165,13,6,8
4968,3608,1670166,13,6,8
4969,3609,1670167,13,6,8
4970,3610,1670168,13,6,8
4971,3611,1670169,13,6,21
4972,3612,1670170,13,6,8
4973,3613,1670172,13,6,8
4974,3614,1670192,13,6,8
4975,3615,1670193,13,6,8
4976,3616,1670197,13,6,8
4977,3617,1670218,13,6,21
4978,3618,1670219,13,6,21
4979,3619,1670220,13,6,8
4980,3620,1670221,13,6,21
4981,3621,1670223,13,6,21
4982,3622,1670224,13,6,21
4983,3623,1670225,13,6,21
4984,3624,1670226,13,6,21
4985,3625,1670227,13,6,21
4986,3626,1670228,13,6,21
4987,3627,1670232,13,6,21
4988,3628,1670258,13,6,21
4989,3629,1670263,13,6,21
4990,3630,1670274,13,6,21
4991,3631,1670275,13,6,21
4992,3632,1670276,13,6,21
4993,3633,1670277,13,6,21
4994,3634,1670278,13,6,21
4995,3635,1670279,13,6,21
4996,3636,1670280,13,6,21
4997,3637,1670281,13,6,8
4998,3638,1670283,13,6,8
4999,3639,1670301,13,6,8
5000,3640,1670306,13,6,8
5001,3641,1670309,13,6,21
5002,3642,1670311,13,6,21
5003,3643,1670312,13,6,21
5004,3644,1670314,13,6,21
5005,3645,1670315,13,6,8
5006,3646,1670316A,13,6,21
5007,3647,1670316B,13,6,21
5008,3648,1670330,13,6,21
5009,3649,1670331,13,6,21
5010,3650,1670334,13,6,21
5011,3651,1670336,13,6,21
5012,5700,2450096,13,10,8
5013,5701,2450097,13,10,8
5014,3654,1670341,13,6,8
5015,3655,1670343,13,6,8
5016,3656,1670345,13,6,8
5017,3657,1670347,13,6,21
5018,3658,1670389,13,6,8
5019,5703,2450099,13,10,8
5020,3660,1670394,13,6,8
5021,3661,1670398,13,6,8
5022,3662,1670399,13,6,8
5023,3663,1670401,13,6,21
5024,3664,1670439,13,6,8
5025,3665,1670453,13,6,8
5026,3666,1670454,13,6,8
5027,3667,1670455,13,6,8
5028,3668,1670456,13,6,21
5029,3669,1670457,13,6,21
5030,3670,1670460,13,6,21
5031,3671,1670461,13,6,21
5032,3672,1670462,13,6,21
5033,3673,1670464,13,6,21
5034,3674,1670471,13,6,8
5035,3675,1670482,13,6,21
5036,3676,1670487,13,6,8
5037,3677,1670488,13,6,21
5038,3678,1670490,13,6,8
5039,3679,1671051,13,6,8
5040,3680,1671651,13,6,8
5041,3681,1672321,13,6,21
5042,3682,1672322,13,6,21
5043,3683,1672323,13,6,21
5044,3684,1672801,13,6,21
5045,3685,1673061,13,6,8
5046,3686,1673301,13,6,21
5047,3687,1673311,13,6,21
5048,3688,1674391,13,6,8
5049,5644,2450040,13,10,8
5050,5645,2450041,13,10,8
5051,5646,2450042,13,10,8
5052,5647,2450043,13,10,8
5053,5648,2450044,13,10,8
5054,5649,2450045,13,10,8
5055,5650,2450046,13,10,8
5056,5651,2450047,13,10,8
5057,5652,2450048,13,10,8
5058,5653,2450049,13,10,8
5059,5654,2450050,13,10,8
5060,5655,2450051,13,10,8
5061,5656,2450052,13,10,8
5062,5657,2450053,13,10,8
5063,5658,2450054,13,10,8
5064,5659,2450055,13,10,8
5065,5660,2450056,13,10,8
5066,5661,2450057,13,10,8
5067,5662,2450058,13,10,8
5068,5663,2450059,13,10,8
5069,5664,2450060,13,10,8
5070,5665,2450061,13,10,8
5071,5666,2450062,13,10,8
5072,5667,2450063,13,10,8
5073,5668,2450064,13,10,8
5074,5669,2450065,13,10,8
5075,5670,2450066,13,10,8
5076,5671,2450067,13,10,8
5077,5672,2450068,13,10,8
5078,5673,2450069,13,10,8
5079,5674,2450070,13,10,8
5080,5675,2450071,13,10,8
5081,5676,2450072,13,10,8
5082,5677,2450073,13,10,8
5083,5678,2450074,13,10,8
5084,5679,2450075,13,10,8
5085,5680,2450076,13,10,8
5086,5681,2450077,13,10,8
5087,5682,2450078,13,10,8
5088,5683,2450079,13,10,8
5089,5684,2450080,13,10,8
5090,5685,2450081,13,10,8
5091,5686,2450082,13,10,8
5092,5687,2450083,13,10,8
5093,3652,1670338,13,6,8
5094,5688,2450084,13,10,8
5095,3653,1670340,13,6,8
5096,5689,2450085,13,10,8
5097,5690,2450086,13,10,8
5098,5691,2450087,13,10,8
5099,5692,2450088,13,10,8
5100,5693,2450089,13,10,8
5101,5694,2450090,13,10,8
5102,3659,1670391,13,6,8
5103,5695,2450091,13,10,8
5104,5696,2450092,13,10,8
5105,5697,2450093,13,10,8
5106,5698,2450094,13,10,8
5107,1051,390003,21,6,21
5108,1059,390011,21,6,21
5109,1060,390012,21,14,21
5110,1061,390013,21,14,21
5111,1064,390016,21,6,21
5112,1073,390026,21,14,21
5113,1074,390027,21,14,21
5114,1075,390028,21,14,21
5115,1076,390029,21,14,21
5116,1081,390034,21,6,21
5117,1083,390036,21,6,21
5118,1085,390039,21,6,21
5119,1086,390040,21,6,21
5120,1089,390044,21,14,21
5121,1091,390046,21,6,21
5122,1092,390047,21,14,21
5123,1095,390050,21,14,21
5124,1096,390051,21,6,21
5125,1097,390052,21,6,21
5126,1098,390053,21,6,21
5127,1099,390054,21,14,21
5128,1103,390058,21,6,21
5129,1104,390059,21,14,21
5130,1105,390060,21,6,21
5131,1106,390061,21,6,21
5132,1107,390062,21,14,21
5133,1109,390064,21,6,21
5134,1110,390067,21,14,21
5135,1111,390068,21,14,21
5136,4321,2010349,21,6,21
5137,4350,2010378,21,6,21
5138,4365,2010393,21,6,21
5139,4388,2010416,21,13,21
5140,4389,2010417,21,13,21
5141,3387,1571001,21,6,4
5142,3388,1571002,21,3,6
5143,3389,1571003,21,14,6
5144,3390,1571152,21,6,6
5145,3391,1571008,21,7,6
5146,3392,1571010,21,6,13
5147,3393,1571012,21,6,6
5148,3394,1571013,21,6,6
5149,3395,1571015,21,6,13
5150,3396,1571018,21,6,6
5151,3397,1571021,21,6,21
5152,3398,1571024,21,6,6
5153,3399,1571025,21,6,6
5154,3400,1571037,21,6,4
5155,3401,1571040,21,12,4
5156,3402,1571048,21,12,4
5157,3403,1571054,21,6,6
5158,3404,1571058,21,6,6
5159,3405,1571067,21,6,4
5160,3406,1571068,21,6,21
5161,3407,1571072,21,6,4
5162,3408,1571073,21,12,4
5163,3409,1571074,21,12,6
5164,3410,1571076,21,6,4
5165,3411,1571085,21,6,4
5166,3412,1571087,21,6,4
5167,3413,1571094,21,14,6
5168,3414,1571097,21,6,6
5169,3415,1571103,21,12,4
5170,3416,1571109,21,14,6
5171,3418,1571118,21,6,6
5172,3419,1571120,21,6,4
5173,3420,1571128,21,6,4
5174,3421,1571134,21,14,6
5175,3422,1571141,21,6,4
5176,3423,1571007,21,6,6
5177,4446,2010474,21,6,21
5178,3425,1571154,21,6,6
5179,3426,1572016,21,12,4
5180,4447,2010475,21,13,21
5181,3428,1572022,21,12,4
5182,4448,2010476,21,13,21
5183,3434,1572043,21,12,4
5184,3441,1572060,21,12,6
5185,3442,1572061,21,12,6
5186,3447,1572078,21,14,6
5187,3455,1572096,21,12,6
5188,3461,1572112,21,14,6
5189,3466,1572137,21,12,6
5190,3469,1572151,21,14,6
5191,3470,1572157,21,12,6
5192,3471,1573004,21,7,0
5193,3472,1573005,21,12,0
5194,3473,1573006,21,7,0
5195,3474,1573009,21,12,6
5196,3475,1573014,21,7,0
5197,3476,1573019,21,3,0
5198,3478,1573038,21,7,0
5199,3479,1573041,21,12,4
5200,3480,1573053,21,12,4
5201,3481,1573057,21,7,0
5202,3482,1573063,21,12,4
5203,3483,1573069,21,12,6
5204,3484,1573083,21,12,4
5205,3485,1573095,21,12,0
5206,3486,1573098,21,12,4
5207,3487,1573104,21,12,4
5208,4511,2010537,21,14,21
5209,3489,1573122,21,7,0
5210,3490,1573130,21,7,0
5211,3491,1573132,21,12,4
5212,3492,1573133,21,12,0
5213,3493,1573142,21,7,0
5214,3494,1573143A,21,7,0
5215,4519,2010545,21,6,21
5216,3495,1573143B,21,7,0
5217,3496,1573143C,21,7,0
5218,3497,1573143D,21,7,0
5219,3498,1573143E,21,7,0
5220,3499,1573143F,21,7,0
5221,3500,1573143G,21,7,0
5222,3501,1573143H,21,7,0
5223,3502,1573143I,21,7,0
5224,3503,1573144,21,7,0
5225,3504,1573145,21,7,0
5226,3505,1573146,21,7,0
5227,3506,1573148,21,7,0
5228,3507,1573149,21,7,0
5229,3508,1573150,21,12,4
5230,3509,1573156,21,7,0
5231,3510,1573159,21,7,0
5232,3511,1573160,21,12,4
5233,3512,1574011,21,12,4
5234,3513,1574020,21,12,4
5235,3514,1574026,21,12,6
5236,3515,1574027,21,12,4
5237,3517,1574029,21,12,4
5238,3519,1574035,21,12,4
5239,3520,1574039,21,6,4
5240,3521,1574042,21,12,4
5241,3522,1574044,21,12,6
5242,3523,1574045,21,12,4
5243,3524,1574046,21,12,4
5244,3525,1574047,21,12,4
5245,3526,1574049,21,14,6
5246,3528,1574064,21,12,4
5247,3529,1574065,21,12,6
5248,3531,1574079,21,12,4
5249,3532,1574080,21,12,4
5250,3533,1574082,21,12,0
5251,3534,1574084,21,12,4
5252,3535,1574086,21,12,4
5253,3536,1574102,21,12,6
5254,3537,1574105,21,12,4
5255,3538,1574107,21,12,4
5256,3539,1574110,21,12,4
5257,3540,1574111,21,12,4
5258,3541,1574117,21,12,0
5259,3542,1574119,21,12,4
5260,3543,1574121,21,12,4
5261,3544,1574124,21,12,4
5262,3545,1574125,21,12,4
5263,3546,1574126,21,12,4
5264,3547,1574127,21,12,6
5265,3548,1574129,21,12,6
5266,3549,1574131,21,12,4
5267,3550,1574135,21,12,6
5268,3551,1574140,21,12,4
5269,3552,1574147,21,12,4
5270,3553,1574155,21,12,4
5271,3554,1574158,21,12,4
5272,4628,2010654,21,13,21
5273,4629,2010655,21,6,21
5274,4689,2010715,21,13,21
5275,4702,2010728,21,13,21
5276,4707,2010732,21,13,21
5277,4717,2010742,21,6,21
5278,4719,2010744,21,13,21
5279,4725,2010750,21,6,21
5280,4738,2010762,21,13,21
5281,4751,2010774,21,13,21
5282,4759,2010782,21,6,21
5283,4820,2010842,21,13,21
5284,4823,2010845,21,6,21
5285,4888,2010907,21,6,21
5286,4978,2010996,21,6,21
5287,4044,2010076,21,13,21
5288,9001,4930209,14,31,13
5289,9006,4930414,14,31,13
5290,2994,1310001,14,18,24
5291,2995,1310002,14,18,24
5292,2996,1310003,14,18,25
5293,2997,1310004,14,0,25
5294,2998,1310005,14,18,24
5295,2999,1310006,14,18,24
5296,3000,1310007,14,18,24
5297,3001,1310008,14,18,24
5298,3002,1310009,14,18,24
5299,5123,2150001,14,29,35
5300,5127,2150005,14,29,35
5301,5128,2150006,14,29,35
5302,5129,2150007,14,29,35
5303,5130,2150008,14,29,35
5304,5134,2150012,14,29,35
5305,5135,2150013,14,29,35
5306,5136,2150014,14,29,35
5307,5137,2150015,14,0,35
5308,5138,2150016,14,0,35
5309,5139,2150017,14,0,35
5310,5140,2150018,14,0,35
5311,5141,2150019,14,0,35
5312,5142,2150020,14,29,35
5313,5143,2150021,14,0,25
5314,5144,2150022,14,29,25
5315,5146,2150024,14,0,35
5316,5147,2150025,14,29,35
5317,5148,2150026,14,29,35
5318,5149,2150027,14,29,35
5319,5152,2150030,14,29,35
5320,5153,2150031,14,29,35
5321,5154,2150032,14,29,25
5322,5155,2150033,14,0,35
5323,5156,2150034,14,29,35
5324,5157,2150035,14,29,35
5325,5158,2150036,14,29,35
5326,5159,2150037,14,29,35
5327,5163,2150041,14,29,25
5328,5164,2150042,14,29,25
5329,5165,2150043,14,0,35
5330,5166,2150044,14,0,25
5331,5168,2150046,14,29,25
5332,5169,2150047,14,29,35
5333,5170,2150048,14,29,35
5334,5171,2150049,14,29,35
5335,5174,2150052,14,29,35
5336,5175,2150053,14,29,35
5337,5176,2150054,14,29,35
5338,5178,2150056,14,29,25
5339,5179,2150057,14,29,25
5340,5180,2150058,14,0,25
5341,5182,2150060,14,29,35
5342,5183,2150061,14,29,35
5343,5184,2150062,14,29,35
5344,5187,2150065,14,29,35
5345,5188,2150066,14,29,35
5346,5189,2150067,14,29,35
5347,5190,2150068,14,29,35
5348,5191,2150069,14,0,35
5349,5192,2150070,14,0,25
5350,5195,2150072,14,29,35
5351,5196,2150073,14,29,35
5352,5197,2150074,14,29,35
5353,5198,2150075,14,29,35
5354,5199,2150076,14,29,35
5355,5202,2150079,14,0,35
5356,5204,2150081,14,29,35
5357,5205,2150082,14,29,35
5358,5206,2150083,14,29,35
5359,5207,2150084,14,29,35
5360,5208,2150085,14,29,35
5361,5210,2150087,14,0,25
5362,5211,2150088,14,29,35
5363,5212,2150089,14,29,35
5364,5213,2150090,14,0,35
5365,5215,2150092,14,0,35
5366,5218,2150095,14,29,35
5367,5219,2150096,14,29,35
5368,5220,2150097A,14,29,35
5369,5221,2150097B,14,29,35
5370,5223,2150099,14,29,35
5371,5228,2150104,14,0,35
5372,5229,2150105,14,29,35
5373,5230,2150106,14,29,35
5374,5231,2150107,14,29,35
5375,5232,2150108,14,29,35
5376,5233,2150109,14,29,35
5377,5234,2150110,14,29,25
5378,5236,2150112,14,29,25
5379,5239,2150115,14,29,35
5380,5240,2150116,14,29,35
5381,5243,2150119,14,0,35
5382,5246,2150122,14,29,35
5383,5248,2150124,14,29,35
5384,5249,2150125,14,29,35
5385,5250,2150126,14,0,25
5386,5253,2150129,14,29,35
5387,5254,2150130,14,0,25
5388,5256,2150132,14,29,25
5389,5258,2150134,14,29,35
5390,5259,2150135,14,29,35
5391,5260,2150136,14,29,35
5392,5262,2150138,14,29,35
5393,5263,2150139,14,29,35
5394,5264,2150140,14,29,35
5395,5265,2150141,14,29,35
5396,5266,2150142,14,29,35
5397,5267,2150143,14,29,35
5398,5268,2150144,14,29,35
5399,5270,2150146,14,29,35
5400,5271,2150147,14,29,35
5401,5272,2150148,14,29,35
5402,5273,2150149,14,29,35
5403,5274,2150150,14,29,35
5404,5275,2150151,14,29,35
5405,5276,2150152,14,29,35
5406,5277,2150153,14,0,35
5407,5278,2150154,14,29,35
5408,5281,2150157,14,0,25
5409,5282,2150158,14,29,35
5410,5283,2150159,14,29,35
5411,5284,2150160,14,29,35
5412,5285,2150161,14,29,35
5413,5286,2150162,14,29,35
5414,5287,2150163,14,29,35
5415,5288,2150164,14,29,35
5416,5289,2150165,14,29,35
5417,5290,2150166,14,29,35
5418,5291,2150167,14,29,35
5419,5292,2150168,14,29,35
5420,5293,2150169,14,0,35
5421,1202,470001,14,0,25
5422,1203,470002,14,0,25
5423,1204,470003,14,0,25
5424,1205,470004,14,0,25
5425,1206,470005,14,0,35
5426,1207,470006,14,0,25
5427,1208,470007,14,0,25
5428,1209,470008,14,0,25
5429,1210,470009,14,0,25
5430,5299,2150175,14,0,25
5431,5304,2150179,14,29,25
5432,5305,2150180,14,0,35
5433,5306,2150181,14,0,25
5434,5308,2150183,14,29,35
5435,5309,2150184,14,0,35
5436,5314,2150189,14,0,25
5437,5315,2150190,14,29,25
5438,5316,2150191,14,29,25
5439,5317,2150192,14,0,25
5440,5318,2150193,14,29,35
5441,5332,2150199,14,29,35
5442,5333,2150200,14,29,35
5443,5334,2150201,14,29,35
5444,5335,2150202,14,29,25
5445,5339,2150206,14,29,35
5446,5340,2150207,14,29,35
5447,5341,2150209,14,29,35
5448,5343,2150211,14,29,35
5449,5344,2150212,14,29,35
5450,5345,2150213,14,29,25
5451,5346,2150215,14,29,35
5452,5347,2150216,14,29,35
5453,5348,2150217,14,29,35
5454,5349,2150218,14,29,35
5455,5350,2150219,14,29,35
5456,5352,2150221,14,29,35
5457,5353,2150222,14,29,35
5458,5354,2150223,14,29,35
5459,5355,2150224,14,29,35
5460,5356,2150225,14,0,35
5461,5357,2150226,14,29,35
5462,5358,2150227,14,29,35
5463,5359,2150228,14,29,35
5464,5361,2150230,14,29,35
5465,5362,2150231,14,29,35
5466,5364,2150233,14,29,35
5467,5365,2150234,14,29,35
5468,5368,2150237,14,0,35
5469,5370,2150239,14,29,35
5470,5371,2150240,14,29,35
5471,5372,2150241,14,29,35
5472,5373,2150242,14,0,25
5473,5374,2150243,14,29,35
5474,5375,2150244,14,29,35
5475,5376,2150245A,14,0,25
5476,5377,2150245B,14,0,25
5477,5378,2150246,14,29,35
5478,5381,2150249,14,29,25
5479,5382,2150250,14,29,25
5480,5384,2150252,14,29,35
5481,5385,2150253,14,0,25
5482,5386,2150254,14,29,35
5483,5714,2470001,14,18,25
5484,5715,2470002,14,18,35
5485,5716,2470003,14,0,35
5486,5717,2470004,14,18,35
5487,5718,2470005,14,18,35
5488,5787,2550001,14,31,29
5489,5788,2550002,14,31,29
5490,5789,2550003,14,31,13
5491,5790,2550004,14,31,29
5492,5791,2550005,14,31,29
5493,5792,2550006,14,31,29
5494,5793,2550007,14,31,29
5495,5794,2550008,14,31,29
5496,5795,2550009,14,31,29
5497,5796,2550010,14,31,29
5498,5797,2550011,14,31,29
5499,5798,2550012,14,31,29
5500,5799,2550013,14,31,29
5501,5800,2550014,14,31,29
5502,5801,2550015,14,31,29
5503,3816,1870101,14,31,10
5504,3817,1870102A,14,31,10
5505,3818,1870102B,14,31,10
5506,3819,1870103,14,31,10
5507,3820,1870104,14,31,10
5508,3821,1870105,14,31,10
5509,3822,1870106,14,31,10
5510,3823,1870107,14,31,10
5511,3824,1870108,14,31,10
5512,3825,1870109,14,31,10
